product_id,title,image,color_options,size_info,original_price,sale_price,discount,limited_offer,additional_info,product_url
E471082-000,FINAL FANTASY UT (Short Sleeve Graphic T-Shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/471082/item/mygoods_09_471082.jpg?width=320,1,XS-M,,29.90,,,['VALUE BUY'],https://www.uniqlo.com/my/en/products/E471082-000
E467109-000,Mickey Stands UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/467109/item/mygoods_00_467109.jpg?width=320,1,XS-XXL,,39.90,,,['VALUE BUY'],https://www.uniqlo.com/my/en/products/E467109-000
E467009-000,UTGP2024: The Louvre UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/467009/item/mygoods_00_467009.jpg?width=320,1,XS-XXL,,29.90,,,['VALUE BUY'],https://www.uniqlo.com/my/en/products/E467009-000
E466956-000,【OSHI NO KO】UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/466956/item/mygoods_00_466956.jpg?width=320,1,XS-XXL,,29.90,,,['VALUE BUY'],https://www.uniqlo.com/my/en/products/E466956-000
E466942-000,Find Your TREASURE Oversized UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/466942/item/mygoods_09_466942.jpg?width=320,1,XS-L,,29.90,,,['VALUE BUY'],https://www.uniqlo.com/my/en/products/E466942-000
E465719-000,UTGP2024: The Louvre UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/465719/item/mygoods_00_465719.jpg?width=320,1,XS-XXL,,29.90,,,['VALUE BUY'],https://www.uniqlo.com/my/en/products/E465719-000
E471639-000,Brushed Jersey Pullover Shirt,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/471639/item/mygoods_08_471639.jpg?width=320,3,S-L,149.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E471639-000
E476138-000,MAGIC FOR ALL with Yu Nagaba UT Sweat Hoodie,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/476138/item/mygoods_11_476138.jpg?width=320,1,XS-XXL,149.90,,,,['Available Mid-Sep'],https://www.uniqlo.com/my/en/products/E476138-000
E475466-000,miffy's stories UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475466/item/mygoods_09_475466.jpg?width=320,1,XS-XXL,59.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E475466-000
E475465-000,miffy's stories UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475465/item/mygoods_00_475465.jpg?width=320,1,XS-XXL,59.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E475465-000
E475464-000,miffy's stories UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475464/item/mygoods_09_475464.jpg?width=320,1,XS-XXL,59.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E475464-000
E475334-000,MAGIC FOR ALL with Yu Nagaba UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475334/item/mygoods_08_475334.jpg?width=320,1,XS-XXL,59.90,,,,"['Available Mid-Sep', 'Made from recycled materials.']",https://www.uniqlo.com/my/en/products/E475334-000
E475333-000,MAGIC FOR ALL with Yu Nagaba UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475333/item/mygoods_60_475333.jpg?width=320,1,XS-XXL,59.90,,,,"['Available Mid-Sep', 'Made from recycled materials.']",https://www.uniqlo.com/my/en/products/E475333-000
E475332-000,MAGIC FOR ALL with Yu Nagaba UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475332/item/mygoods_30_475332.jpg?width=320,1,XS-XXL,59.90,,,,"['Available Mid-Sep', 'Made from recycled materials.']",https://www.uniqlo.com/my/en/products/E475332-000
E475331-000,MAGIC FOR ALL with Yu Nagaba UT Sweat Hoodie,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475331/item/mygoods_09_475331.jpg?width=320,1,XS-XXL,149.90,,,,['Available Mid-Sep'],https://www.uniqlo.com/my/en/products/E475331-000
E475330-000,MAGIC FOR ALL with Yu Nagaba UT Sweat Hoodie,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/475330/item/mygoods_54_475330.jpg?width=320,1,XS-XXL,149.90,,,,['Available Mid-Sep'],https://www.uniqlo.com/my/en/products/E475330-000
E474872-000,MAGIC FOR ALL with Yu Nagaba UT Sweat Hoodie,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/474872/item/mygoods_01_474872.jpg?width=320,1,XS-XXL,149.90,,,,['Available Mid-Sep'],https://www.uniqlo.com/my/en/products/E474872-000
E471147-000,miffy's stories UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/471147/item/mygoods_08_471147.jpg?width=320,1,XS-XXL,59.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E471147-000
E466944-000,MAGIC FOR ALL with Yu Nagaba UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/466944/item/mygoods_00_466944.jpg?width=320,1,XS-XXL,59.90,,,,"['Available Mid-Sep', 'Made from recycled materials.']",https://www.uniqlo.com/my/en/products/E466944-000
E466943-000,miffy's stories UT (Short Sleeve Graphic T-shirt),https://image.uniqlo.com/UQ/ST3/my/imagesgoods/466943/item/mygoods_00_466943.jpg?width=320,1,XS-XXL,59.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E466943-000
E472087-000,Band Collar Relaxed Shirt | Long Sleeve,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/472087/item/mygoods_09_472087.jpg?width=320,3,S-L,149.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E472087-000
E471301-000,Drape Shirt | Long Sleeve,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/471301/item/mygoods_09_471301.jpg?width=320,3,S-L,149.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E471301-000
E471300-000,Cotton Blend Half-Zip Blouse,https://image.uniqlo.com/UQ/ST3/my/imagesgoods/471300/item/mygoods_09_471300.jpg?width=320,2,S-L,149.90,,,,['Available late Sep'],https://www.uniqlo.com/my/en/products/E471300-000
